"INST
CODE",INSTITUTE NAME,PLACE,DIST,BRANCH, OC,BC-A,BC-B,BC-C,BC-D,SC,ST
TCEK,"TRINITY COLLEGE OF ENGINEERING AND
TECHNOLOGY",PEDDAPALLY,PDL,AIM,69831,115790,117649,96093,88436,85684,124990
TCEK,"TRINITY COLLEGE OF ENGINEERING AND
TECHNOLOGY",PEDDAPALLY,PDL,CSE,49799,67709,70928,49799,55430,71452,123099
TCEK,"TRINITY COLLEGE OF ENGINEERING AND
TECHNOLOGY",PEDDAPALLY,PDL,ECE,84881,107689,117466,84881,103511,109104,126068
TCEK,"TRINITY COLLEGE OF ENGINEERING AND
TECHNOLOGY",PEDDAPALLY,PDL,EEE,93597,116076,93597,93597,118350,104551,120575
TCTK,"TRINITY COLLEGE OF ENGINEERING AND
TECHNOLOGY",KARIMNAGAR,KRM,AIM,78648,110912,111251,78648,94646,106075,125164
TCTK,"TRINITY COLLEGE OF ENGINEERING AND
TECHNOLOGY",KARIMNAGAR,KRM,CSE,58995,68013,78728,107130,71765,65117,113142
TCTK,"TRINITY COLLEGE OF ENGINEERING AND
TECHNOLOGY",KARIMNAGAR,KRM,ECE,112244,117278,118160,112244,112244,112244,125735
TCTK,"TRINITY COLLEGE OF ENGINEERING AND
TECHNOLOGY",KARIMNAGAR,KRM,EEE,118302,118302,118302,118302,118302,118302,118302
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,AIM,47546,81013,67278,71822,59347,95849,121832
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,CIV,104620,105466,118310,104620,114726,104620,124943
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,CSE,30574,59884,46676,73450,41089,69350,80625
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,CSG,56185,78592,86353,56185,73163,114331,123628
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,ECE,67740,118088,93498,81525,89341,115554,124057
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,EEE,89735,120669,123803,124812,125962,89735,124877
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,INF,43625,86759,61180,43625,66679,105090,121133
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,CIV,90926,90926,111152,90926,109214,90926,124762
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,CSD,33748,66972,50216,64261,51990,85887,104696
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,CSE,23999,39348,36045,23999,36403,48007,69077
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,CSM,34410,55667,51584,34410,52392,80603,99330
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,ECE,50557,107191,72383,68542,87072,80598,125065
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,EEE,66080,114461,112849,110792,110181,116227,125485
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,INF,37328,82319,54267,37328,55639,52552,103962
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,MEC,110755,110755,117979,110755,110755,110755,125150
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,CSE,91364,116445,113558,91364,116441,91364,125822
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,CSM,81372,117593,100590,81372,111868,111892,81372
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,CIV,67192,116304,115395,67192,117753,109613,125458
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,CSD,56073,105085,76694,68167,69667,91860,117107
